item_code,item_description,MOQ,brand
FWP-40A22F,40AMP 700V ac 22 X 58MM FERRULE,0,Bussmann
FWP-50A22F,50AMP 700V ac 22 X 58MM FERRULE,0,Bussmann
FWP-63A22F,63AMP 700V ac 22 X 58MM FERRULE,0,Bussmann
FWP-80A22F,80AMP 700V ac 22 X 58MM FERRULE,0,Bussmann
FWP-100A22F,100AMP 700V ac 22 X 58MM FERRULE,0,Bussmann
FWP-25A22FI,25A 690V 22X58 INDICATED 14 X 58MM,0,Bussmann
FWP-32A22FI,32A 690V 22X58 INDICATED 22 X 58MM,0,Bussmann
FWP-40A22FI,40A 690V 22X58 INDICATED 22 X 58MM,0,Bussmann
FWP-50A22FI,50A 690V 22X58 INDICATED 22 X 58MM,0,Bussmann
FWP-63A22FI,63A 690V 22X58 INDICATED 22 X 58MM,0,Bussmann
FWP-80A22FI,80A 690V 22X58 INDICATED 22 X 58MM,0,Bussmann
FWP-100A22FI,100A 600V 22X58 INDICATED 22 X 58MM,0,Bussmann
FWP-5AS14FI,5A 690V 14X51 INDICATED 14.3 X 50.8MM,0,Bussmann
FWS-2A20F,2A 2000V AC TRACTION FUSE,0,Bussmann
FWS-6A20F,6A 2000V AC TRACTION FUSE DCR 2900,0,Bussmann
FWS-10A20F,10A 1400V AC SEMI-COND FUSE,0,Bussmann
FWS-15A20F,15A 1400V AC TRACTION FUSE,0,Bussmann
FWS-6A20FI,6A 2100V TRACTION FUSE WITH INDICATOR,0,Bussmann
FWS-10A20FI,10A 1400V TRACTION FUSE WITH INDICATOR,0,Bussmann
FWX-35A,BUSS HIGH SPEED FUSE,0,Bussmann
FWX-40A,BUSS HIGH SPEED FUSE,0,Bussmann
FWX-45A,BUSS SEMI CONDUCTOR FUSE,0,Bussmann
FWX-50A,BUSS HIGH SPEED FUSE,0,Bussmann
FWX-70A,BUSS HIGH SPEED FUSE,0,Bussmann
FWX-100A,BUSS HIGH SPEED FUSE,0,Bussmann
FWX-125A,BUSS HIGH SPEED FUSE,0,Bussmann
FWX-150A,BUSS HIGH SPEED FUSE,0,Bussmann
FWX-175A,BUSS HIGH SPEED FUSE,0,Bussmann
FWX-200A,BUSS HIGH SPEED FUSE,0,Bussmann
FWX-300A,BUSS HIGH SPEED FUSE,0,Bussmann
FWX-350A,BUSS HIGH SPEED FUSE,0,Bussmann
FWX-400A,BUSS HIGH SPEED FUSE,0,Bussmann
FWX-500A,BUSS HIGH SPEED FUSE,0,Bussmann
FWX-600A,BUSS HIGH SPEED FUSE,0,Bussmann
FWX-700A,BUSS HIGH SPEED FUSE,0,Bussmann
FWX-800A,BUSS HIGH SPEED FUSE,0,Bussmann
FWX-5A14F,250V 5AMP S/COND FERRULE 14.3 X 50.8MM,0,Bussmann
FWX-10A14F,250V 10AMP S/COND FERRULE 14.3 X 50.8MM,0,Bussmann
FWX-12A14F,250V 12AMP S/COND FERRULE 14.3 X 50.8MM,0,Bussmann
FWX-15A14F,250V 15AMP S/COND FERRULE 14.3 X 50.8MM,0,Bussmann
FWX-20A14F,20AMP 250V AC FERRULE 14.3 X 50.8MM,0,Bussmann
FWX-25A14F,25AMP 250V AC FERRULE 14.3 X 50.8MM,0,Bussmann
FWX-30A14F,30AMP 250V AC FERRULE 14.3 X 50.8MM,0,Bussmann
FWX-50A14F,250V 50AMP S/COND FERRULE 14.3 X 50.8MM,0,Bussmann
63NHM1B-690,NH FUSE 63AMP 690V aM SIZE1,3,Bussmann
125NHM1B-690,NH FUSE 125AMP 690V aM SIZE 1,3,Bussmann
160NHM1B-690,NH FUSE 160AMP 690V aM SIZE1,3,Bussmann
125NHM2B-690,NH FUSE 125AMP 690V aM SIZE 2,3,Bussmann
160NHM2B-690,NH FUSE 160AMP 690V AM SIZE 2 DUAL IND,3,Bussmann
200NHM2B-690,NH FUSE 200A 690V aM SIZE 2,3,Bussmann
250NHM2B-690,NH FUSE 250A 690V aM SIZE 2,3,Bussmann
315NHM2B-690,NH FUSE 315A 690V aM SIZE 2,3,Bussmann
355NHM2B-690,NH FUSE 355A 690V aM SIZE 2,3,Bussmann
315NHM3B-690,NH FUSE315A 690V aM SIZE 3,3,Bussmann
355NHM3B-690,NH FUSE 355A 690V aM SIZE 3,3,Bussmann
400NHM3B-690,NH FUSE 400A 690V AM SIZE 3,3,Bussmann
500NHM3B-690,NH FUSE 500A 690V AM SIZE 3,3,Bussmann
50NHG00B-690,NH FUSE 50AMP 690V gG SIZE 00,3,Bussmann
63NHG00B-690,NH FUSE 63AMP 690V gG SIZE 00,3,Bussmann
80NHG00B-690,NH FUSE 80AMP 690V gG SIZE 00 DUAL IND,3,Bussmann
2NHG000B-690,NH FUSE 2AMP 690V GG SIZE 000,3,Bussmann
4NHG000B-690,NH FUSE 4AMP 690V gG SIZE 000,3,Bussmann
6NHG000B-690,NH FUSE 6AMP 690V gG SIZE 000,3,Bussmann
10NHG000B-690,NH FUSE 10AMP 690V gG SIZE 000,3,Bussmann
16NHG000B-690,NH FUSE 16AMP 690V gG SIZE 000,3,Bussmann
20NHG000B-690,NH FUSE 20AMP 690V gG SIZE 000,3,Bussmann
25NHG000B-690,NH FUSE 25AMP 690V GG SIZE 000,3,Bussmann
32NHG000B-690,NH FUSE 32A 690V GG/GL SIZE 000,3,Bussmann
35NHG000B-690,NH FUSE 35A 690V gG SIZE 000,3,Bussmann
40NHG000B-690,NH FUSE 40A 690V gG SIZE 000,3,Bussmann
50NHG000B-690,NH FUSE 50A 690V gG SIZE 000,3,Bussmann
63NHG000B-690,NH FUSE 63A 690V gG SIZE 000,3,Bussmann
100NHG00B-690,NH FUSE 100AMP 690V gG SIZE 00,3,Bussmann
125NHG00B-690,NH FUSE 125AMP 690V gG SIZE 00,3,Bussmann
50NHG1B-690,NH FUSE 50AMP 690V gG SIZE 1,3,Bussmann
63NHG1B-690,NH FUSE 63AMP 690V gG SIZE 1,3,Bussmann
80NHG1B-690,NH FUSE 80A 690V gG SIZE 1,3,Bussmann
100NHG1B-690,NH FUSE 100AMP 690V gG SIZE 1,3,Bussmann
125NHG1B-690,NH FUSE 125AMP 690V gG SIZE 1,3,Bussmann
160NHG1B-690,NH FUSE 160AMP 690V gG SIZE 1,3,Bussmann
224NHG1B-690,NH FUSE 224AMP 690V gG SIZE 1 DUAL IND,3,Bussmann
250NHG1B-690,NH FUSE 250A 690V gG SIZE 1,3,Bussmann
200NHG2B-690,NH FUSE 200AMP 690V gG SIZE 2,3,Bussmann
315NHG2B-690,NH FUSE 315A 690V gG SIZE 2,3,Bussmann
250NHG3B-690,NH FUSE 250A 690V gG SIZE 3,3,Bussmann
315NHG3B-690,NH FUSE 315A 690V gG SIZE 3,3,Bussmann
355NHG3B-690,NH FUSE 355AMP 690V gG SIZE 3,3,Bussmann
400NHG3B-690,NH FUSE 400A 690V gG SIZE 3,3,Bussmann
425NHG3B-690,NH FUSE 425A 690V gG SIZE 3,3,Bussmann
500NHG3B-690,NH FUSE 500A 690V gG SIZE 3,3,Bussmann
630NHG4B-690,BUSSMANN 630A 690V NH4 GG,1,Bussmann
800NHG4B-690,NH FUSE 800A 690V GG/GL SIZE 4,1,Bussmann
63NHG000BI-690,NH FUSE 63Amp 690V AC gG SIZE 000,3,Bussmann
32NHG000BI-690,NH FUSE 32A 690V GG/GL SIZE 000,3,Bussmann
170H3004,BASE CA 80 1250A 1000V UR 43653,1,Bussmann
170H3005,BASE CA 110 630A 1400V UR 43653,1,Bussmann
170H3006,BASE CA110 1250A 1400V UR 43653,1,Bussmann
C10NL,SOLID NEUTRAL LINK,10,Bussmann
C14NL,SOLID NEUTRAL LINK,10,Bussmann
CH221DU,1P 22x58  Fuse Holder,6,Bussmann
CH222DU,2P 22x58  Fuse Holder,3,Bussmann
CH223DU,3P 22x58  Fuse Holder,2,Bussmann
CH222DIU,2P 22x58  Neon Indicator Fuse Holder,3,Bussmann
CH223DIU,3P 22x58  Neon Indicator Fuse Holder,2,Bussmann
CH224DIU,4P 22x58  Neon Indicator Fuse Holder,1,Bussmann
CHCC1DU,1Pole 30A 600V MFH For 10X38 Class CC,12,Bussmann
CHCC2DU,2Pole 30A 600V MFH For 10X38 Class CC,6,Bussmann
CHCC3DU,3Pole 30A 600V MFH For 10X38 Class CC,4,Bussmann
CHCC1DIU,1P 10X38MFH30A 600V Class CC -indicator,12,Bussmann
CHCC2DIU,2P 10X38MFH 30A 600V Class CC-indicator,6,Bussmann
CHCC3DIU,3P 10X38 MFH 30A 600V Class CC-indicator,4,Bussmann
CHM1DU,FUSE HOLDER 10 3X38 1P ,12,Bussmann
CHM2DU,2Pole 30A 600V MFH For 10X38 Midget fuse,6,Bussmann
CHM3DU,3Pole 30A 600V MFH For 10X38 Midget fuse,4,Bussmann
CHM1DIU,1P 10X38MFH30A 600VMidget -indicator/Neu,12,Bussmann
CHM2DIU,2P 10X38MFH30A 600V Midget - indicator,6,Bussmann
CHM3DIU,3P 10X38MFH30A 600V Midget - indicator,4,Bussmann
CHM4DIU,4P 10X38MFH30A 600V Midget withindicator,3,Bussmann
CH141DU,1P 14x51  Fuse Holder,6,Bussmann
CH142DU,2P 14x51  Fuse Holder,3,Bussmann
CH143DU,3P 14x51  Fuse Holder,2,Bussmann
CH141DIU,1P 14x51  Neon Indicator Fuse Holder,6,Bussmann
CH143DIU,3P 14x51  Neon Indicator Fuse Holder,2,Bussmann
CH14-SPS,AUXILIARY SWITCH TO WORK ON CH141D,1,Bussmann
CH127-1,FUSEHOLDER FOR 22MM X 127MM 1 POLE,4,Bussmann
CH127-2,FUSEHOLDER FOR 22MM X 127MM 2 POLE,2,Bussmann
CH127-3,FUSEHOLDER FOR 22MM X 127MM 3 POLE,1,Bussmann
FEH,FUSE EXTRACTION HANDLE DCR 3937,3,Bussmann
TD00-D,Triple Pole Base NH00,1,Bussmann
TD1-D,NH1 Triple Pole base CE,1,Bussmann
TD2-D,NH2 Triple Pole base CE,1,Bussmann
TD3-D,NH3 Triple Pole Base CE,1,Bussmann
TD00-IP20,NH00 IP20 Triple Pole Protection kit,1,Bussmann
TD00-IP20IC,NH00 IP20 Integral 3 Pole Protection,1,Bussmann
TD1-IP20,NH1 IP20 Triple Pole Protection kit,1,Bussmann
TD2-IP20,NH2 IP20 Triple Pole Protection kit,1,Bussmann
TD3-IP20,NH3 IP20 Triple Pole Protection kit,1,Bussmann
SD00-D,NH00 SINGLE POLE SILVER 1/4 SCREW,1,Bussmann
SD00-PB,Size 00 Phase barrier kit,3,Bussmann
SD00-S,NH00 SINGLE POLE SILVER,2,Bussmann
CM30CF,CMSTR ADAPTABLE TO FB/BB 30A 660V,3,Bussmann
CM32FW,32A 660V WHT F/HOLD(10)1.8KG,10,Bussmann
CM32FC,32A 660V COMP F/HOLD(10)1.3KG,10,Bussmann
CM63F,63A 660V CMSTR F/HOLD(10)2.2KG,10,Bussmann
TCFH30N,CUBEFUSE HOLDER 30 AMP,10,Bussmann
TCFH60N,CUBEFUSE HOLDER 60 AMP,12,Bussmann
TCFH100N,CUBFUSE 100 AMP HOLDER HIGH PROFILE,12,Bussmann
,,6,
